Date,PM2.5,PM10,NO2,CO,Ozone,City,AQI_PM2.5,AQI_PM10,AQI_NO2,AQI_CO,AQI_Ozone,AQI
2023-12-04,21.922291666666663,62.77399305555556,25.397916666666664,1.1144097222222222,27.29920138888889,Bengaluru,36.53715277777777,62.77399305555556,31.74739583333333,51.78452932098765,27.29920138888889,62.77399305555556
2023-12-05,25.7309375,67.67031250000001,26.69125,1.2229166666666669,29.11072916666667,Bengaluru,42.88489583333333,67.67031250000001,33.3640625,57.69212962962963,29.11072916666667,67.67031250000001
2023-12-06,28.262847222222224,90.64777777777778,29.375625,1.3142708333333333,28.68857638888889,Bengaluru,47.104745370370374,90.64777777777778,36.71953125,62.66585648148148,28.68857638888889,90.64777777777778
2023-12-10,24.21864583333333,69.10708333333334,29.358854166666664,0.9520833333333334,26.191041666666667,Bengaluru,40.36440972222222,69.10708333333334,36.69856770833333,47.60416666666667,26.191041666666667,69.10708333333334
2023-12-16,20.616979166666667,55.981875,29.33739583333333,1.1890625,28.14635416666667,Bengaluru,34.36163194444445,55.981875,36.67174479166666,55.84895833333332,28.14635416666667,55.981875
2023-12-17,19.194791666666667,57.543958333333336,29.38291666666667,0.9558333333333334,27.21875,Bengaluru,31.991319444444446,57.543958333333336,36.72864583333334,47.79166666666667,27.21875,57.543958333333336
2023-12-18,34.65145833333333,71.53989583333333,30.9015625,0.9467708333333332,31.53260416666667,Bengaluru,57.169705459770114,71.53989583333333,38.626953125,47.338541666666664,31.53260416666667,71.53989583333333
2023-12-19,31.690104166666668,94.49979166666668,31.682291666666668,0.9605208333333332,27.115,Bengaluru,52.166038074712645,94.49979166666668,39.602864583333336,48.02604166666666,27.115,94.49979166666668
2023-12-20,29.41930555555556,93.09517361111112,35.5834375,0.9952777777777778,26.873090277777777,Bengaluru,49.032175925925934,93.09517361111112,44.479296875,49.76388888888889,26.873090277777777,93.09517361111112
2023-12-23,14.1015625,71.1709375,35.381458333333335,1.103125,29.716875,Bengaluru,23.502604166666668,71.1709375,44.22682291666667,51.17013888888888,29.716875,71.1709375
2023-12-24,14.384479166666669,59.837291666666665,35.3571875,0.9821875,27.534895833333334,Bengaluru,23.974131944444448,59.837291666666665,44.196484375000004,49.109375,27.534895833333334,59.837291666666665
2023-12-25,10.237604166666666,40.03302083333333,35.37291666666667,0.9588541666666668,28.994375,Bengaluru,17.06267361111111,40.03302083333333,44.216145833333336,47.94270833333334,28.994375,47.94270833333334
2023-12-26,12.388263888888888,35.03951388888889,33.660000000000004,0.8160416666666667,29.11177083333333,Bengaluru,20.64710648148148,35.03951388888889,42.075,40.802083333333336,29.11177083333333,42.075
2023-12-29,9.662604166666666,35.2684375,32.63010416666666,0.9319791666666668,27.712604166666665,Bengaluru,16.104340277777776,35.2684375,40.787630208333326,46.59895833333334,27.712604166666665,46.59895833333334
2024-01-01,17.53,56.14,28.56,0.95,29.86,Bengaluru,29.21666666666667,56.14,35.699999999999996,47.5,29.86,56.14
2024-01-02,13.78,57.06,33.29,0.9,23.81,Bengaluru,22.966666666666665,57.06,41.6125,45.0,23.81,57.06
2024-01-03,24.13,68.55,35.5,0.45,19.91,Bengaluru,40.21666666666667,68.55,44.375,22.5,19.91,68.55
2024-01-04,21.33,77.48,33.66,0.85,16.86,Bengaluru,35.55,77.48,42.074999999999996,42.5,16.86,77.48
2024-01-05,20.57,61.79,30.41,0.69,19.41,Bengaluru,34.28333333333334,61.79,38.0125,34.5,19.41,61.79
2024-01-08,18.94,39.62,33.15,0.47,21.41,Bengaluru,31.56666666666667,39.62,41.4375,23.5,21.41,41.4375
2024-01-09,15.7,53.97,30.59,0.48,19.7,Bengaluru,26.166666666666668,53.97,38.2375,24.0,19.7,53.97
2024-01-10,20.96,55.98,31.8,0.43,21.76,Bengaluru,34.93333333333334,55.98,39.75,21.5,21.76,55.98
2024-01-11,17.72,62.75,27.42,0.4,16.85,Bengaluru,29.53333333333333,62.75,34.275000000000006,20.0,16.85,62.75
2024-01-12,23.87,60.71,25.55,0.28,23.22,Bengaluru,39.78333333333334,60.71,31.9375,14.000000000000002,23.22,60.71
2024-01-13,17.34,82.55,31.81,0.55,17.37,Bengaluru,28.900000000000002,82.55,39.762499999999996,27.500000000000004,17.37,82.55
2024-01-14,19.21,86.02,31.85,0.63,23.55,Bengaluru,32.01666666666667,86.02,39.8125,31.5,23.55,86.02
2024-01-15,19.74,80.19,31.77,0.55,22.41,Bengaluru,32.9,80.19,39.7125,27.500000000000004,22.41,80.19
2024-01-16,19.27,263.94,27.76,0.59,28.69,Bengaluru,32.11666666666667,213.94,34.7,29.5,28.69,213.94
2024-01-17,18.96,84.45,22.74,0.51,19.65,Bengaluru,31.6,84.45,28.424999999999997,25.5,19.65,84.45
2024-01-18,15.01,77.75,22.78,0.53,14.44,Bengaluru,25.016666666666666,77.75,28.475,26.5,14.44,77.75
2024-01-19,18.6,65.7,26.5,0.58,20.45,Bengaluru,31.000000000000004,65.7,33.125,28.999999999999996,20.45,65.7
2024-01-20,19.0,70.73,31.76,0.47,20.18,Bengaluru,31.666666666666668,70.73,39.7,23.5,20.18,70.73
2024-01-21,13.04,70.83,31.81,0.61,21.96,Bengaluru,21.733333333333334,70.83,39.762499999999996,30.5,21.96,70.83
2024-01-22,17.81,66.14,30.62,0.57,23.32,Bengaluru,29.683333333333334,66.14,38.275,28.499999999999996,23.32,66.14
2024-01-23,20.48,65.89,31.31,0.42,29.53,Bengaluru,34.13333333333333,65.89,39.137499999999996,21.0,29.53,65.89
2024-01-24,16.52,76.18,30.28,0.39,18.29,Bengaluru,27.533333333333335,76.18,37.85,19.5,18.29,76.18
2024-01-25,15.99,77.45,32.41,0.91,28.41,Bengaluru,26.650000000000002,77.45,40.512499999999996,45.5,28.41,77.45
2024-01-27,6.81,49.09,33.05,2.43,24.63,Bengaluru,11.35,49.09,41.3125,105.13544303797468,24.63,105.13544303797468
2024-01-28,6.24,47.12,33.04,2.21,27.87,Bengaluru,10.4,47.12,41.3,102.37848101265823,27.87,102.37848101265823
2024-01-29,8.77,60.54,33.06,1.65,25.42,Bengaluru,14.616666666666667,60.54,41.325,80.94444444444444,25.42,80.94444444444444
2024-01-30,22.42,90.82,27.24,1.55,25.3,Bengaluru,37.366666666666674,90.82,34.05,75.5,25.3,90.82
2024-01-31,36.28,87.66,17.59,0.71,26.93,Bengaluru,59.92137931034483,87.66,21.9875,35.5,26.93,87.66
2024-02-02,33.63,75.15,22.31,0.71,25.06,Bengaluru,55.44379310344828,75.15,27.8875,35.5,25.06,75.15
2024-02-04,20.08,60.38,29.32,0.71,24.58,Bengaluru,33.46666666666667,60.38,36.65,35.5,24.58,60.38
2024-02-05,26.58,67.7,31.43,0.7,19.0,Bengaluru,44.3,67.7,39.2875,35.0,19.0,67.7
2024-02-06,20.17,67.19,33.31,0.7,26.07,Bengaluru,33.616666666666674,67.19,41.6375,35.0,26.07,67.19
2024-02-07,19.54,67.65,32.77,0.71,27.39,Bengaluru,32.56666666666667,67.65,40.962500000000006,35.5,27.39,67.65
2024-02-08,27.17,70.45,32.98,0.65,24.36,Bengaluru,45.28333333333334,70.45,41.224999999999994,32.5,24.36,70.45
2024-02-09,25.35,59.85,31.37,0.44,15.77,Bengaluru,42.25000000000001,59.85,39.2125,22.0,15.77,59.85
2024-02-10,25.22,63.42,29.66,0.43,23.36,Bengaluru,42.03333333333333,63.42,37.075,21.5,23.36,63.42
2024-02-11,25.39,65.36,29.44,0.44,19.12,Bengaluru,42.31666666666667,65.36,36.800000000000004,22.0,19.12,65.36
2024-02-12,25.16,63.22,28.2,0.59,14.07,Bengaluru,41.93333333333334,63.22,35.25,29.5,14.07,63.22
2024-02-13,22.0,51.43,29.57,0.74,14.21,Bengaluru,36.66666666666667,51.43,36.9625,37.0,14.21,51.43
2024-02-14,22.69,52.31,29.57,0.74,18.58,Bengaluru,37.81666666666667,52.31,36.9625,37.0,18.58,52.31
2024-02-15,24.58,54.94,29.87,0.74,22.09,Bengaluru,40.96666666666667,54.94,37.3375,37.0,22.09,54.94
2024-02-16,23.98,57.38,29.29,0.79,13.78,Bengaluru,39.96666666666667,57.38,36.6125,39.5,13.78,57.38
2024-02-17,24.5,54.24,30.32,0.84,15.78,Bengaluru,40.833333333333336,54.24,37.9,42.0,15.78,54.24
2024-02-19,24.54,48.39,23.13,0.9,19.8,Bengaluru,40.9,48.39,28.912499999999998,45.0,19.8,48.39
2024-02-20,28.7,69.91,31.56,0.82,20.15,Bengaluru,47.833333333333336,69.91,39.449999999999996,41.0,20.15,69.91
2024-02-21,29.27,73.7,30.86,0.73,20.7,Bengaluru,48.78333333333333,73.7,38.575,36.5,20.7,73.7
2024-02-22,29.46,72.68,34.17,0.76,20.93,Bengaluru,49.1,72.68,42.712500000000006,38.0,20.93,72.68
2024-02-23,28.78,66.1,32.6,0.64,26.5,Bengaluru,47.96666666666667,66.1,40.75,32.0,26.5,66.1
2024-02-24,24.51,68.67,28.26,0.59,24.58,Bengaluru,40.85,68.67,35.325,29.5,24.58,68.67
2024-02-25,25.93,62.34,27.65,0.59,22.47,Bengaluru,43.21666666666667,62.34,34.5625,29.5,22.47,62.34
2024-02-26,20.04,45.04,27.86,0.66,39.65,Bengaluru,33.4,45.04,34.825,33.0,39.65,45.04
2024-02-27,21.74,49.26,28.95,0.82,44.21,Bengaluru,36.233333333333334,49.26,36.1875,41.0,44.21,49.26
2024-02-28,22.17,47.32,29.98,0.79,29.88,Bengaluru,36.95,47.32,37.475,39.5,29.88,47.32
2024-03-01,22.39,52.35,29.79,0.73,68.7,Bengaluru,37.31666666666667,52.35,37.2375,36.5,68.7,68.7
2024-03-02,24.77,56.21,30.12,0.73,75.44,Bengaluru,41.28333333333333,56.21,37.65,36.5,75.44,75.44
2024-03-03,37.61,88.78,30.46,0.73,74.13,Bengaluru,62.16862068965517,88.78,38.075,36.5,74.13,88.78
2024-03-05,34.13,72.32,29.9,0.88,52.92,Bengaluru,56.288620689655176,72.32,37.375,44.0,52.92,72.32
2024-03-06,35.76,71.81,31.17,0.88,54.52,Bengaluru,59.04275862068965,71.81,38.962500000000006,44.0,54.52,71.81
2024-03-07,36.05,79.62,32.34,0.88,60.53,Bengaluru,59.53275862068965,79.62,40.425000000000004,44.0,60.53,79.62
2024-03-08,36.69,81.17,31.18,0.88,80.95,Bengaluru,60.61413793103448,81.17,38.975,44.0,80.95,81.17
2024-03-09,31.7,69.71,30.92,0.88,67.25,Bengaluru,52.182758620689654,69.71,38.650000000000006,44.0,67.25,69.71
2024-03-10,31.52,72.88,22.49,0.88,56.77,Bengaluru,51.87862068965517,72.88,28.112499999999997,44.0,56.77,72.88
2024-03-12,31.74,71.68,22.37,0.82,65.84,Bengaluru,52.250344827586204,71.68,27.962500000000002,41.0,65.84,71.68
2024-03-13,33.69,80.83,22.14,0.75,59.17,Bengaluru,55.5451724137931,80.83,27.675,37.5,59.17,80.83
2024-03-14,29.08,77.04,22.16,0.79,63.97,Bengaluru,48.46666666666667,77.04,27.7,39.5,63.97,77.04
2024-03-15,29.47,77.52,22.21,0.86,56.23,Bengaluru,49.11666666666667,77.52,27.762500000000003,43.0,56.23,77.52
2024-03-16,28.15,74.26,22.05,0.86,59.61,Bengaluru,46.916666666666664,74.26,27.5625,43.0,59.61,74.26
2024-03-17,28.41,63.13,22.05,0.86,62.72,Bengaluru,47.35,63.13,27.5625,43.0,62.72,63.13
2024-03-18,32.68,75.68,22.0,0.86,63.42,Bengaluru,53.83862068965517,75.68,27.5,43.0,63.42,75.68
2024-03-19,34.18,78.39,21.98,0.92,69.45,Bengaluru,56.37310344827586,78.39,27.475,46.0,69.45,78.39
2024-03-20,36.89,80.08,26.62,0.98,60.6,Bengaluru,60.95206896551724,80.08,33.275,49.0,60.6,80.08
2024-03-21,22.3,55.54,29.39,0.89,62.47,Bengaluru,37.16666666666667,55.54,36.7375,44.5,62.47,62.47
2024-03-22,25.93,61.61,30.41,0.79,59.59,Bengaluru,43.21666666666667,61.61,38.0125,39.5,59.59,61.61
2024-03-23,25.66,61.15,26.97,0.79,55.45,Bengaluru,42.766666666666666,61.15,33.7125,39.5,55.45,61.15
2024-03-24,26.86,60.6,28.76,0.79,78.67,Bengaluru,44.766666666666666,60.6,35.95,39.5,78.67,78.67
2024-03-25,26.31,60.34,24.83,0.82,73.4,Bengaluru,43.85,60.34,31.037499999999998,41.0,73.4,73.4
2024-03-26,28.47,60.0,21.81,0.87,61.63,Bengaluru,47.45,60.0,27.2625,43.5,61.63,61.63
2024-03-27,27.82,55.26,21.68,0.87,87.42,Bengaluru,46.36666666666667,55.26,27.1,43.5,87.42,87.42
2024-03-28,28.25,60.85,21.71,0.87,78.08,Bengaluru,47.083333333333336,60.85,27.137500000000003,43.5,78.08,78.08
2024-03-29,31.69,64.8,21.69,0.87,77.13,Bengaluru,52.16586206896552,64.8,27.1125,43.5,77.13,77.13
2024-03-30,27.68,62.81,24.56,0.78,84.16,Bengaluru,46.13333333333333,62.81,30.7,39.0,84.16,84.16
2024-03-31,31.06,62.95,28.68,0.68,71.8,Bengaluru,51.101379310344825,62.95,35.85,34.0,71.8,71.8
2024-04-01,26.15,65.25,31.01,0.68,74.75,Bengaluru,43.583333333333336,65.25,38.7625,34.0,74.75,74.75
2024-04-02,25.61,63.04,28.6,0.72,82.36,Bengaluru,42.68333333333334,63.04,35.75,36.0,82.36,82.36
2024-04-03,25.27,57.55,27.87,0.87,68.74,Bengaluru,42.11666666666667,57.55,34.8375,43.5,68.74,68.74
2024-04-04,23.19,68.41,26.21,0.87,63.99,Bengaluru,38.650000000000006,68.41,32.7625,43.5,63.99,68.41
2024-04-07,25.63,56.5,21.48,0.93,85.01,Bengaluru,42.71666666666667,56.5,26.85,46.5,85.01,85.01
2024-04-08,24.64,56.68,26.83,0.93,68.01,Bengaluru,41.06666666666667,56.68,33.537499999999994,46.5,68.01,68.01
2024-04-09,32.91,54.03,28.76,0.93,78.86,Bengaluru,54.22724137931034,54.03,35.95,46.5,78.86,78.86
2024-04-10,29.1,67.3,28.14,0.84,89.79,Bengaluru,48.50000000000001,67.3,35.175,42.0,89.79,89.79
2024-04-11,25.36,51.05,24.18,0.7,73.35,Bengaluru,42.266666666666666,51.05,30.225,35.0,73.35,73.35
2024-04-12,23.34,53.46,27.84,0.56,48.07,Bengaluru,38.9,53.46,34.8,28.000000000000004,48.07,53.46
2024-04-13,12.7,42.79,28.0,0.28,16.06,Bengaluru,21.166666666666668,42.79,35.0,14.000000000000002,16.06,42.79
2024-04-14,18.31,48.6,24.08,0.23,31.06,Bengaluru,30.516666666666666,48.6,30.099999999999998,11.5,31.06,48.6
2024-04-15,15.45,52.86,21.67,0.3,27.51,Bengaluru,25.75,52.86,27.087500000000002,15.0,27.51,52.86
2024-04-16,11.47,46.8,21.34,0.27,38.1,Bengaluru,19.116666666666667,46.8,26.675,13.5,38.1,46.8
2024-04-17,11.86,65.14,21.79,0.4,29.04,Bengaluru,19.766666666666666,65.14,27.237499999999997,20.0,29.04,65.14
2024-04-18,15.83,69.54,22.05,0.5,24.42,Bengaluru,26.383333333333333,69.54,27.5625,25.0,24.42,69.54
2024-04-19,11.79,68.52,22.03,0.55,20.43,Bengaluru,19.65,68.52,27.5375,27.500000000000004,20.43,68.52
2024-04-20,15.9,76.74,29.24,0.59,9.91,Bengaluru,26.5,76.74,36.55,29.5,9.91,76.74
2024-04-21,20.81,70.58,29.78,0.49,31.72,Bengaluru,34.68333333333333,70.58,37.225,24.5,31.72,70.58
2024-04-22,22.61,55.47,29.13,0.53,31.71,Bengaluru,37.68333333333334,55.47,36.4125,26.5,31.71,55.47
2024-04-23,23.64,53.5,27.38,0.49,41.45,Bengaluru,39.400000000000006,53.5,34.225,24.5,41.45,53.5
2024-04-24,21.68,57.95,26.53,0.5,49.53,Bengaluru,36.13333333333333,57.95,33.1625,25.0,49.53,57.95
2024-04-26,21.01,69.21,20.84,0.5,45.0,Bengaluru,35.01666666666667,69.21,26.05,25.0,45.0,69.21
2024-04-27,21.5,68.69,20.8,0.51,51.43,Bengaluru,35.833333333333336,68.69,26.0,25.5,51.43,68.69
2024-04-28,22.13,57.39,20.84,0.52,60.03,Bengaluru,36.88333333333333,57.39,26.05,26.0,60.03,60.03
2024-04-29,20.5,45.74,26.25,0.61,24.86,Bengaluru,34.16666666666667,45.74,32.8125,30.5,24.86,45.74
2024-04-30,20.14,53.09,29.18,0.51,16.67,Bengaluru,33.56666666666667,53.09,36.475,25.5,16.67,53.09
2024-05-01,20.41,73.3,30.05,0.52,8.23,Bengaluru,34.016666666666666,73.3,37.5625,26.0,8.23,73.3
2024-05-02,21.0,80.96,30.68,0.5,9.07,Bengaluru,35.0,80.96,38.35,25.0,9.07,80.96
2024-05-03,20.56,67.92,26.21,0.55,13.48,Bengaluru,34.266666666666666,67.92,32.7625,27.500000000000004,13.48,67.92
2024-05-04,21.6,92.54,29.04,0.57,17.91,Bengaluru,36.00000000000001,92.54,36.3,28.499999999999996,17.91,92.54
2024-05-06,24.13,71.09,37.73,0.56,21.88,Bengaluru,40.21666666666667,71.09,47.162499999999994,28.000000000000004,21.88,71.09
2024-05-08,18.25,467.99,43.44,0.7,21.74,Bengaluru,30.416666666666668,422.66869822485205,54.06564102564102,35.0,21.74,422.66869822485205
2024-05-09,29.53,52.88,46.64,0.28,21.74,Bengaluru,49.21666666666667,52.88,58.08615384615385,14.000000000000002,21.74,58.08615384615385
2024-07-06,10.12,26.85,39.72,0.68,23.69,Bengaluru,16.866666666666667,26.85,49.65,34.0,23.69,49.65
2024-07-07,11.43,32.57,42.0,0.4,23.22,Bengaluru,19.05,32.57,52.256410256410255,20.0,23.22,52.256410256410255
2024-07-08,11.73,36.46,32.16,0.4,23.31,Bengaluru,19.55,36.46,40.199999999999996,20.0,23.31,40.199999999999996
2024-07-09,11.24,29.85,42.17,0.4,25.35,Bengaluru,18.733333333333334,29.85,52.47,20.0,25.35,52.47
2024-07-10,11.75,34.42,45.12,0.4,24.48,Bengaluru,19.583333333333336,34.42,56.17641025641025,20.0,24.48,56.17641025641025
2024-07-11,11.64,32.55,46.16,0.4,24.24,Bengaluru,19.400000000000002,32.55,57.48307692307692,20.0,24.24,57.48307692307692
2024-07-12,11.65,33.34,43.9,0.4,26.59,Bengaluru,19.416666666666668,33.34,54.64358974358974,20.0,26.59,54.64358974358974
2024-07-13,11.39,26.69,46.4,0.4,29.76,Bengaluru,18.983333333333334,26.69,57.784615384615385,20.0,29.76,57.784615384615385
2024-07-14,10.93,31.55,47.73,0.4,29.89,Bengaluru,18.21666666666667,31.55,59.45564102564102,20.0,29.89,59.45564102564102
2024-07-15,10.5,16.97,34.11,0.43,27.39,Bengaluru,17.5,16.97,42.6375,21.5,27.39,42.6375
2024-07-16,9.77,22.7,38.67,0.53,21.48,Bengaluru,16.283333333333335,22.7,48.337500000000006,26.5,21.48,48.337500000000006
2024-07-17,9.86,44.57,37.54,0.5,19.39,Bengaluru,16.433333333333334,44.57,46.925,25.0,19.39,46.925
2024-07-19,10.86,22.19,30.25,0.5,21.13,Bengaluru,18.1,22.19,37.8125,25.0,21.13,37.8125
2024-07-20,11.05,28.59,25.89,0.5,23.13,Bengaluru,18.416666666666668,28.59,32.3625,25.0,23.13,32.3625
2024-07-21,11.0,25.27,25.46,0.5,28.16,Bengaluru,18.333333333333336,25.27,31.825000000000003,25.0,28.16,31.825000000000003
2024-07-22,10.99,28.74,31.93,0.5,25.46,Bengaluru,18.316666666666666,28.74,39.9125,25.0,25.46,39.9125
2024-07-23,10.95,29.25,44.36,0.5,22.36,Bengaluru,18.25,29.25,55.22153846153846,25.0,22.36,55.22153846153846
2024-07-24,10.85,27.62,48.34,0.5,21.05,Bengaluru,18.083333333333332,27.62,60.22205128205128,25.0,21.05,60.22205128205128
2024-07-25,10.71,24.04,44.05,0.5,21.12,Bengaluru,17.85,24.04,54.83205128205128,25.0,21.12,54.83205128205128
2024-07-26,10.92,29.54,47.87,0.51,22.86,Bengaluru,18.2,29.54,59.631538461538454,25.5,22.86,59.631538461538454
2024-07-27,11.25,31.49,48.48,0.5,18.43,Bengaluru,18.75,31.49,60.397948717948715,25.0,18.43,60.397948717948715
2024-07-28,10.81,35.64,47.06,0.5,18.45,Bengaluru,18.01666666666667,35.64,58.613846153846154,25.0,18.45,58.613846153846154
2024-07-29,11.31,39.19,45.13,0.5,21.94,Bengaluru,18.85,39.19,56.18897435897436,25.0,21.94,56.18897435897436
2024-07-30,10.84,28.01,48.63,0.53,22.06,Bengaluru,18.066666666666666,28.01,60.58641025641026,26.5,22.06,60.58641025641026
2024-07-31,11.79,28.66,45.98,0.6,23.15,Bengaluru,19.65,28.66,57.25692307692307,30.0,23.15,57.25692307692307
2024-08-01,11.08,26.93,45.86,0.6,24.22,Bengaluru,18.46666666666667,26.93,57.106153846153845,30.0,24.22,57.106153846153845
2024-08-02,11.04,23.86,23.56,0.6,28.14,Bengaluru,18.4,23.86,29.45,30.0,28.14,30.0
2024-08-03,11.08,26.47,24.71,0.6,23.12,Bengaluru,18.46666666666667,26.47,30.887500000000003,30.0,23.12,30.887500000000003
2024-08-04,11.09,25.36,25.42,0.6,18.26,Bengaluru,18.483333333333334,25.36,31.775000000000002,30.0,18.26,31.775000000000002
2024-08-05,11.73,41.84,27.38,0.62,20.83,Bengaluru,19.55,41.84,34.225,31.0,20.83,41.84
2024-08-06,11.03,18.03,28.48,0.67,21.95,Bengaluru,18.383333333333333,18.03,35.6,33.5,21.95,35.6
2024-08-07,10.44,38.62,32.84,0.8,29.54,Bengaluru,17.4,38.62,41.050000000000004,40.0,29.54,41.050000000000004
2024-08-08,13.29,40.53,29.6,0.64,28.26,Bengaluru,22.15,40.53,37.0,32.0,28.26,40.53
2024-08-09,16.97,42.19,25.72,0.74,25.38,Bengaluru,28.28333333333333,42.19,32.15,37.0,25.38,42.19
2024-08-10,17.06,40.45,26.69,0.65,22.38,Bengaluru,28.433333333333334,40.45,33.362500000000004,32.5,22.38,40.45
2024-08-11,16.86,42.02,26.64,0.66,22.34,Bengaluru,28.1,42.02,33.3,33.0,22.34,42.02
2024-08-12,16.88,51.84,27.69,0.71,23.56,Bengaluru,28.133333333333333,51.84,34.612500000000004,35.5,23.56,51.84
2024-08-13,17.03,56.16,26.44,0.64,21.92,Bengaluru,28.383333333333336,56.16,33.050000000000004,32.0,21.92,56.16
2024-08-14,20.5,62.7,26.0,0.67,20.25,Bengaluru,34.16666666666667,62.7,32.5,33.5,20.25,62.7
2024-08-15,17.15,38.71,24.5,0.68,18.72,Bengaluru,28.583333333333332,38.71,30.625,34.0,18.72,38.71
2024-08-16,18.59,46.09,25.32,0.6,17.99,Bengaluru,30.983333333333334,46.09,31.65,30.0,17.99,46.09
2024-08-17,17.26,37.94,25.14,0.68,19.72,Bengaluru,28.76666666666667,37.94,31.425,34.0,19.72,37.94
2024-08-18,17.02,31.87,24.76,0.71,21.4,Bengaluru,28.366666666666667,31.87,30.950000000000003,35.5,21.4,35.5
2024-08-19,17.0,35.58,26.69,0.62,25.05,Bengaluru,28.333333333333336,35.58,33.362500000000004,31.0,25.05,35.58
2024-08-20,16.04,28.79,29.09,0.63,25.13,Bengaluru,26.733333333333334,28.79,36.3625,31.5,25.13,36.3625
2024-08-21,15.36,26.43,26.96,0.66,21.79,Bengaluru,25.6,26.43,33.7,33.0,21.79,33.7
2024-08-22,15.14,24.38,27.82,0.64,23.46,Bengaluru,25.233333333333334,24.38,34.775,32.0,23.46,34.775
2024-08-23,17.22,31.36,33.33,0.64,27.72,Bengaluru,28.7,31.36,41.662499999999994,32.0,27.72,41.662499999999994
2024-08-24,17.6,31.87,35.21,0.65,29.24,Bengaluru,29.333333333333336,31.87,44.0125,32.5,29.24,44.0125
2024-08-25,16.56,32.19,35.31,0.74,28.99,Bengaluru,27.599999999999998,32.19,44.1375,37.0,28.99,44.1375
2024-08-26,16.4,26.2,35.5,0.58,29.18,Bengaluru,27.333333333333332,26.2,44.375,28.999999999999996,29.18,44.375
2024-08-27,17.05,26.65,31.62,0.6,26.85,Bengaluru,28.416666666666668,26.65,39.525,30.0,26.85,39.525
2024-08-28,17.05,27.8,26.03,0.63,28.08,Bengaluru,28.416666666666668,27.8,32.5375,31.5,28.08,32.5375
2024-08-29,16.16,26.78,25.99,0.63,26.1,Bengaluru,26.933333333333334,26.78,32.4875,31.5,26.1,32.4875
2024-09-04,19.74,42.58,26.52,0.73,20.86,Bengaluru,32.9,42.58,33.15,36.5,20.86,42.58
2024-09-05,20.53,38.23,29.07,0.74,21.24,Bengaluru,34.21666666666667,38.23,36.3375,37.0,21.24,38.23
2024-09-06,17.61,33.22,26.5,0.7,21.24,Bengaluru,29.35,33.22,33.125,35.0,21.24,35.0
2024-09-07,18.08,33.76,25.06,0.62,22.55,Bengaluru,30.133333333333333,33.76,31.325,31.0,22.55,33.76
2024-09-08,17.96,30.67,23.55,0.65,21.42,Bengaluru,29.933333333333337,30.67,29.4375,32.5,21.42,32.5
2024-09-09,17.64,37.84,25.01,0.62,21.82,Bengaluru,29.400000000000002,37.84,31.262500000000003,31.0,21.82,37.84
2024-09-10,17.22,53.31,27.22,0.65,19.43,Bengaluru,28.7,53.31,34.025,32.5,19.43,53.31
2024-09-11,16.91,34.65,30.04,0.65,24.76,Bengaluru,28.183333333333334,34.65,37.55,32.5,24.76,37.55
2024-09-12,17.98,36.57,30.83,0.58,27.95,Bengaluru,29.96666666666667,36.57,38.537499999999994,28.999999999999996,27.95,38.537499999999994
2024-09-13,19.9,39.89,26.5,0.68,21.64,Bengaluru,33.166666666666664,39.89,33.125,34.0,21.64,39.89
2024-09-14,21.85,58.92,24.21,0.74,17.26,Bengaluru,36.41666666666667,58.92,30.262500000000003,37.0,17.26,58.92
2024-09-15,19.7,58.94,23.92,0.68,17.09,Bengaluru,32.833333333333336,58.94,29.900000000000002,34.0,17.09,58.94
2024-09-16,19.37,41.71,24.95,0.65,19.87,Bengaluru,32.28333333333334,41.71,31.1875,32.5,19.87,41.71
2024-09-17,20.34,34.01,25.22,0.63,20.98,Bengaluru,33.9,34.01,31.525,31.5,20.98,34.01
2024-09-18,20.86,43.48,24.07,0.64,19.01,Bengaluru,34.766666666666666,43.48,30.0875,32.0,19.01,43.48
2024-09-19,21.76,48.03,25.97,0.72,19.91,Bengaluru,36.26666666666667,48.03,32.4625,36.0,19.91,48.03
2024-09-20,21.8,42.92,22.9,0.59,19.16,Bengaluru,36.333333333333336,42.92,28.625,29.5,19.16,42.92
2024-09-21,22.23,42.02,25.63,0.65,21.54,Bengaluru,37.050000000000004,42.02,32.0375,32.5,21.54,42.02
2024-09-22,18.84,30.97,23.37,0.62,18.52,Bengaluru,31.400000000000002,30.97,29.212500000000002,31.0,18.52,31.400000000000002
2024-09-23,20.48,32.2,26.01,0.68,19.65,Bengaluru,34.13333333333333,32.2,32.5125,34.0,19.65,34.13333333333333
2024-09-24,17.51,29.26,24.16,0.59,16.68,Bengaluru,29.183333333333337,29.26,30.2,29.5,16.68,30.2
2024-09-25,17.18,24.55,24.38,0.58,16.6,Bengaluru,28.633333333333333,24.55,30.474999999999998,28.999999999999996,16.6,30.474999999999998
2024-09-26,17.66,28.37,24.7,0.63,17.29,Bengaluru,29.433333333333334,28.37,30.875,31.5,17.29,31.5
2024-09-27,19.06,32.0,26.42,0.6,19.35,Bengaluru,31.766666666666666,32.0,33.025000000000006,30.0,19.35,33.025000000000006
2024-09-28,22.6,39.05,30.95,0.65,23.15,Bengaluru,37.66666666666667,39.05,38.6875,32.5,23.15,39.05
2024-09-29,22.48,32.59,31.09,0.65,23.13,Bengaluru,37.46666666666667,32.59,38.8625,32.5,23.13,38.8625
